virtual_meter_id,gap_start_time,gap_end_time,gap_length_minutes
BBDL02_e8dd_4431a,2024-12-08 10:29:00+00:00,2024-12-08 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-08 14:59:00+00:00,2024-12-08 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-08 21:29:00+00:00,2024-12-08 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-08 22:59:00+00:00,2024-12-08 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-09 02:59:00+00:00,2024-12-09 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-09 05:01:00+00:00,2024-12-09 05:04:00+00:00,2
BBDL02_e8dd_4431a,2024-12-09 08:29:00+00:00,2024-12-09 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-09 19:29:00+00:00,2024-12-09 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-10 06:29:00+00:00,2024-12-10 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-10 09:29:00+00:00,2024-12-10 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-10 20:29:00+00:00,2024-12-10 21:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-12 21:59:00+00:00,2024-12-12 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-13 11:29:00+00:00,2024-12-13 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-13 14:29:00+00:00,2024-12-13 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-16 14:59:00+00:00,2024-12-16 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-16 19:59:00+00:00,2024-12-16 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-17 00:29:00+00:00,2024-12-17 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-17 07:59:00+00:00,2024-12-17 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-17 09:29:00+00:00,2024-12-17 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-18 03:29:00+00:00,2024-12-18 04:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-18 06:59:00+00:00,2024-12-18 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-18 11:59:00+00:00,2024-12-18 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-18 18:29:00+00:00,2024-12-18 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-19 05:29:00+00:00,2024-12-19 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-19 09:59:00+00:00,2024-12-19 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-19 20:59:00+00:00,2024-12-19 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-19 23:59:00+00:00,2024-12-20 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-20 01:29:00+00:00,2024-12-20 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-20 06:33:00+00:00,2024-12-20 06:35:00+00:00,1
BBDL02_e8dd_4431a,2024-12-20 07:59:00+00:00,2024-12-20 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-20 12:59:00+00:00,2024-12-20 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-20 16:29:00+00:00,2024-12-20 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-21 06:59:00+00:00,2024-12-21 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-21 10:59:00+00:00,2024-12-21 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-21 11:59:00+00:00,2024-12-21 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-21 18:29:00+00:00,2024-12-21 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-21 22:29:00+00:00,2024-12-21 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-22 08:59:00+00:00,2024-12-22 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-22 10:29:00+00:00,2024-12-22 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-22 17:59:00+00:00,2024-12-22 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-23 02:59:00+00:00,2024-12-23 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-23 09:59:00+00:00,2024-12-23 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-24 04:29:00+00:00,2024-12-24 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-24 07:59:00+00:00,2024-12-24 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-24 11:59:00+00:00,2024-12-24 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-24 15:59:00+00:00,2024-12-24 16:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-24 19:59:00+00:00,2024-12-24 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-24 22:29:00+00:00,2024-12-24 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-24 23:29:00+00:00,2024-12-25 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-25 00:29:00+00:00,2024-12-25 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-25 07:59:00+00:00,2024-12-25 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-26 11:29:00+00:00,2024-12-26 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-26 13:29:00+00:00,2024-12-26 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-27 22:29:00+00:00,2024-12-27 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-28 09:29:00+00:00,2024-12-28 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-28 16:59:00+00:00,2024-12-28 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-29 06:29:00+00:00,2024-12-29 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-29 12:59:00+00:00,2024-12-29 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-29 23:59:00+00:00,2024-12-30 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-30 05:01:00+00:00,2024-12-30 05:03:00+00:00,1
BBDL02_e8dd_4431a,2024-12-30 09:29:00+00:00,2024-12-30 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-30 15:29:00+00:00,2024-12-30 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-30 20:59:00+00:00,2024-12-30 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-31 03:59:00+00:00,2024-12-31 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-31 08:29:00+00:00,2024-12-31 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-31 09:59:00+00:00,2024-12-31 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-31 17:29:00+00:00,2024-12-31 18:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-01 07:29:00+00:00,2025-01-01 08:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-01 08:59:00+00:00,2025-01-01 09:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-01 13:59:00+00:00,2025-01-01 14:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-01 14:59:00+00:00,2025-01-01 15:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-01 17:29:00+00:00,2025-01-01 18:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-01 20:29:00+00:00,2025-01-01 21:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-02 00:29:00+00:00,2025-01-02 01:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-02 03:29:00+00:00,2025-01-02 04:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-02 08:59:00+00:00,2025-01-02 09:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-02 15:59:00+00:00,2025-01-02 16:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-03 18:29:00+00:00,2025-01-03 19:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-03 20:59:00+00:00,2025-01-03 21:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-04 21:29:00+00:00,2025-01-04 22:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-04 22:59:00+00:00,2025-01-04 23:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-05 04:29:00+00:00,2025-01-05 05:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-05 14:59:00+00:00,2025-01-05 15:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-05 20:59:00+00:00,2025-01-05 21:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-06 01:29:00+00:00,2025-01-06 02:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-06 16:59:00+00:00,2025-01-06 17:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-06 19:59:00+00:00,2025-01-06 20:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-07 02:29:00+00:00,2025-01-07 03:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-07 17:59:00+00:00,2025-01-07 18:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-07 21:29:00+00:00,2025-01-07 22:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-08 02:59:00+00:00,2025-01-08 03:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-08 04:59:00+00:00,2025-01-08 05:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-08 21:59:00+00:00,2025-01-08 22:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-09 00:29:00+00:00,2025-01-09 01:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-09 10:29:00+00:00,2025-01-09 11:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-09 14:29:00+00:00,2025-01-09 15:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-09 15:49:00+00:00,2025-01-09 15:54:00+00:00,4
BBDL02_e8dd_4431a,2025-01-10 03:29:00+00:00,2025-01-10 04:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-10 13:29:00+00:00,2025-01-10 14:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-10 15:59:00+00:00,2025-01-10 16:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-10 20:29:00+00:00,2025-01-10 21:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-12 00:59:00+00:00,2025-01-12 01:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-12 04:29:00+00:00,2025-01-12 05:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-12 09:29:00+00:00,2025-01-12 10:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-13 00:29:00+00:00,2025-01-13 01:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-13 02:29:00+00:00,2025-01-13 03:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-13 08:59:00+00:00,2025-01-13 09:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-13 19:29:00+00:00,2025-01-13 20:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-13 23:29:00+00:00,2025-01-14 00:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-14 00:29:00+00:00,2025-01-14 01:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-14 06:32:00+00:00,2025-01-14 06:40:00+00:00,7
BBDL02_e8dd_4431a,2025-01-14 07:59:00+00:00,2025-01-14 08:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-14 10:59:00+00:00,2025-01-14 11:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-14 18:59:00+00:00,2025-01-14 19:30:00+00:00,30
BBDL02_e8dd_4431a,2025-01-14 23:29:00+00:00,2025-01-15 00:00:00+00:00,30
BBDL02_e8dd_4431a,2025-01-16 20:59:00+00:00,2025-01-17 08:00:00+00:00,660
BBDL02_e8dd_4431a,2025-01-17 10:15:00+00:00,2025-01-17 11:56:00+00:00,100
BBDL02_e8dd_4431a,2025-01-22 11:07:00+00:00,2025-01-22 11:12:00+00:00,4
BBDL02_e8dd_4431a,2025-01-25 17:59:00+00:00,2025-01-26 18:00:00+00:00,1440
BBDL02_e8dd_4431a,2025-01-30 08:59:00+00:00,2025-01-30 10:02:00+00:00,62
BBDL02_e8dd_4431a,2025-01-31 12:59:00+00:00,2025-01-31 14:00:00+00:00,60
BBDL02_e8dd_4431a,2025-02-10 05:01:00+00:00,2025-02-10 05:03:00+00:00,1
BBDL02_e8dd_4431a,2025-02-13 01:36:00+00:00,2025-02-13 03:06:00+00:00,89
BBDL02_e8dd_4431a,2025-02-24 05:01:00+00:00,2025-02-24 05:03:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 17:44:00+00:00,2025-03-04 17:47:00+00:00,2
BBDL02_e8dd_4431a,2025-03-04 17:48:00+00:00,2025-03-04 17:50:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 17:51:00+00:00,2025-03-04 17:53:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 17:56:00+00:00,2025-03-04 17:58:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:06:00+00:00,2025-03-04 18:08:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:09:00+00:00,2025-03-04 18:12:00+00:00,2
BBDL02_e8dd_4431a,2025-03-04 18:16:00+00:00,2025-03-04 18:19:00+00:00,2
BBDL02_e8dd_4431a,2025-03-04 18:26:00+00:00,2025-03-04 18:31:00+00:00,4
BBDL02_e8dd_4431a,2025-03-04 18:32:00+00:00,2025-03-04 18:34:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:35:00+00:00,2025-03-04 18:37:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:43:00+00:00,2025-03-04 18:45:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:46:00+00:00,2025-03-04 18:48:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:48:00+00:00,2025-03-04 18:50:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:51:00+00:00,2025-03-04 18:53:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:53:00+00:00,2025-03-04 18:55:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:56:00+00:00,2025-03-04 18:58:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 18:59:00+00:00,2025-03-04 19:04:00+00:00,4
BBDL02_e8dd_4431a,2025-03-04 19:10:00+00:00,2025-03-04 19:12:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 19:14:00+00:00,2025-03-04 19:17:00+00:00,2
BBDL02_e8dd_4431a,2025-03-04 19:17:00+00:00,2025-03-04 19:19:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 19:25:00+00:00,2025-03-04 19:27:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 19:27:00+00:00,2025-03-04 19:29:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 19:31:00+00:00,2025-03-04 19:33:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 19:39:00+00:00,2025-03-04 19:41:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 19:52:00+00:00,2025-03-04 19:55:00+00:00,2
BBDL02_e8dd_4431a,2025-03-04 20:01:00+00:00,2025-03-04 20:03:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 20:10:00+00:00,2025-03-04 20:12:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 20:13:00+00:00,2025-03-04 20:15:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 20:25:00+00:00,2025-03-04 20:27:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 20:28:00+00:00,2025-03-04 20:30:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 20:30:00+00:00,2025-03-04 20:32:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 20:34:00+00:00,2025-03-04 20:36:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 20:40:00+00:00,2025-03-04 20:42:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 20:59:00+00:00,2025-03-04 21:01:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 21:14:00+00:00,2025-03-04 21:17:00+00:00,2
BBDL02_e8dd_4431a,2025-03-04 21:20:00+00:00,2025-03-04 21:22:00+00:00,1
BBDL02_e8dd_4431a,2025-03-04 21:23:00+00:00,2025-03-04 21:25:00+00:00,1
BBDL02_e8dd_4431a,2025-03-05 15:27:00+00:00,2025-03-05 15:29:00+00:00,1
BBDL02_e8dd_4431a,2025-03-09 11:52:00+00:00,2025-03-09 11:54:00+00:00,1
BBDL02_e8dd_4431a,2025-03-09 11:55:00+00:00,2025-03-09 11:57:00+00:00,1
BBDL02_e8dd_4431a,2025-03-09 11:58:00+00:00,2025-03-09 12:00:00+00:00,1
BBDL02_e8dd_4431a,2025-03-09 12:00:00+00:00,2025-03-09 12:02:00+00:00,1
BBDL02_e8dd_4431a,2025-03-09 12:02:00+00:00,2025-03-09 12:06:00+00:00,3
BBDL02_e8dd_4431a,2025-03-09 12:07:00+00:00,2025-03-09 12:10:00+00:00,2
BBDL02_e8dd_4431a,2025-03-09 12:10:00+00:00,2025-03-09 12:13:00+00:00,2
BBDL02_e8dd_4431a,2025-03-09 12:14:00+00:00,2025-03-09 12:17:00+00:00,2
BBDL02_e8dd_4431a,2025-03-09 12:19:00+00:00,2025-03-09 12:22:00+00:00,2
BBDL02_e8dd_4431a,2025-03-09 12:22:00+00:00,2025-03-09 12:24:00+00:00,1
BBDL02_e8dd_4431a,2025-03-09 12:24:00+00:00,2025-03-09 12:26:00+00:00,1
BBDL02_e8dd_4431a,2025-03-17 05:00:00+00:00,2025-03-17 05:04:00+00:00,3
BBDL02_e8dd_4431a,2025-03-24 05:01:00+00:00,2025-03-24 05:04:00+00:00,2
BBDL02_e8dd_4431a,2025-03-30 04:03:00+00:00,2025-03-30 08:08:00+00:00,244
BBDL02_e8dd_4431a,2025-04-07 04:00:00+00:00,2025-04-07 04:03:00+00:00,2
BBDL02_e8dd_4431a,2025-04-10 01:54:00+00:00,2025-04-10 01:59:00+00:00,4
BBDL02_e8dd_4431a,2025-04-14 04:02:00+00:00,2025-04-14 04:04:00+00:00,1
BBDL02_e8dd_4431a,2025-04-25 05:59:00+00:00,2025-04-25 08:35:00+00:00,155
BBDL02_e8dd_4431a,2025-04-28 04:01:00+00:00,2025-04-28 04:03:00+00:00,1
BBDL02_e8dd_4431a,2025-04-28 10:33:00+00:00,2025-04-28 21:27:00+00:00,653
BBDL02_e8dd_4431a,2025-04-28 21:51:00+00:00,2025-04-28 21:53:00+00:00,1
BBDL02_e8dd_4431a,2025-04-28 21:57:00+00:00,2025-04-28 22:00:00+00:00,2
BBDL02_e8dd_4431a,2025-05-19 04:01:00+00:00,2025-05-19 04:03:00+00:00,1
BBDL02_e8dd_4431a,2025-06-05 19:59:00+00:00,2025-06-05 21:00:00+00:00,60
BBDL02_e8dd_4431a,2025-06-23 04:01:00+00:00,2025-06-23 04:03:00+00:00,1
BBDL02_e8dd_4431a,2025-06-30 04:01:00+00:00,2025-06-30 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-06-24 04:01:00+00:00,2024-06-24 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-07-01 04:01:00+00:00,2024-07-01 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-07-01 07:16:00+00:00,2024-07-01 07:42:00+00:00,25
BBDL05_ce7d_1704,2024-07-02 17:34:00+00:00,2024-07-03 18:16:00+00:00,1481
BBDL05_ce7d_1704,2024-07-08 04:01:00+00:00,2024-07-08 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-07-15 04:01:00+00:00,2024-07-15 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-07-31 09:02:00+00:00,2024-07-31 09:04:00+00:00,1
BBDL05_ce7d_1704,2024-07-31 10:30:00+00:00,2024-07-31 10:34:00+00:00,3
BBDL05_ce7d_1704,2024-07-31 10:39:00+00:00,2024-07-31 10:41:00+00:00,1
BBDL05_ce7d_1704,2024-07-31 10:47:00+00:00,2024-07-31 10:52:00+00:00,4
BBDL05_ce7d_1704,2024-07-31 14:10:00+00:00,2024-07-31 14:13:00+00:00,2
BBDL05_ce7d_1704,2024-08-05 04:01:00+00:00,2024-08-05 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-08-05 13:20:00+00:00,2024-08-05 13:53:00+00:00,32
BBDL05_ce7d_1704,2024-08-09 11:06:00+00:00,2024-08-10 05:28:00+00:00,1101
BBDL05_ce7d_1704,2024-08-12 04:00:00+00:00,2024-08-12 04:03:00+00:00,2
BBDL05_ce7d_1704,2024-08-19 04:00:00+00:00,2024-08-19 04:03:00+00:00,2
BBDL05_ce7d_1704,2024-09-02 04:01:00+00:00,2024-09-02 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-09-09 04:01:00+00:00,2024-09-09 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-09-16 04:01:00+00:00,2024-09-16 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-09-19 12:43:00+00:00,2024-09-19 12:48:00+00:00,4
BBDL05_ce7d_1704,2024-09-20 20:59:00+00:00,2024-09-21 00:00:00+00:00,180
BBDL05_ce7d_1704,2024-09-23 04:01:00+00:00,2024-09-23 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-09-24 00:59:00+00:00,2024-09-24 01:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-24 02:29:00+00:00,2024-09-24 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-24 05:59:00+00:00,2024-09-24 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-24 07:29:00+00:00,2024-09-24 08:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-24 15:29:00+00:00,2024-09-24 16:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-24 16:59:00+00:00,2024-09-24 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-24 20:29:00+00:00,2024-09-24 21:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-25 02:59:00+00:00,2024-09-25 03:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-25 03:59:00+00:00,2024-09-25 04:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-25 10:59:00+00:00,2024-09-25 11:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-25 12:29:00+00:00,2024-09-25 13:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-25 13:59:00+00:00,2024-09-25 14:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-25 22:29:00+00:00,2024-09-25 23:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-25 23:29:00+00:00,2024-09-26 00:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-26 02:29:00+00:00,2024-09-26 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-26 04:29:00+00:00,2024-09-26 05:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-26 05:59:00+00:00,2024-09-26 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-26 10:59:00+00:00,2024-09-26 11:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-26 12:59:00+00:00,2024-09-26 13:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-26 14:59:00+00:00,2024-09-26 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-26 17:59:00+00:00,2024-09-26 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-26 20:29:00+00:00,2024-09-26 21:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-27 03:29:00+00:00,2024-09-27 04:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-27 07:59:00+00:00,2024-09-27 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-27 09:29:00+00:00,2024-09-27 10:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-27 10:00:00+00:00,2024-09-27 10:05:00+00:00,4
BBDL05_ce7d_1704,2024-09-27 14:29:00+00:00,2024-09-27 15:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-27 17:59:00+00:00,2024-09-27 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-28 07:59:00+00:00,2024-09-28 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-28 09:29:00+00:00,2024-09-28 10:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-28 14:29:00+00:00,2024-09-28 15:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-28 17:59:00+00:00,2024-09-28 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-28 19:29:00+00:00,2024-09-28 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 00:29:00+00:00,2024-09-29 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 01:59:00+00:00,2024-09-29 02:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 02:59:00+00:00,2024-09-29 03:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 08:29:00+00:00,2024-09-29 09:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 09:29:00+00:00,2024-09-29 10:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 10:29:00+00:00,2024-09-29 11:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 11:59:00+00:00,2024-09-29 12:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 14:59:00+00:00,2024-09-29 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 16:59:00+00:00,2024-09-29 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-29 21:29:00+00:00,2024-09-29 22:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-30 01:29:00+00:00,2024-09-30 02:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-30 02:29:00+00:00,2024-09-30 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-30 04:01:00+00:00,2024-09-30 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-09-30 06:59:00+00:00,2024-09-30 07:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-30 07:59:00+00:00,2024-09-30 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-09-30 13:29:00+00:00,2024-09-30 14:00:00+00:00,30
BBDL05_ce7d_1704,2024-09-30 22:59:00+00:00,2024-09-30 23:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 00:29:00+00:00,2024-10-01 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 05:29:00+00:00,2024-10-01 06:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 06:29:00+00:00,2024-10-01 07:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 07:59:00+00:00,2024-10-01 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 09:59:00+00:00,2024-10-01 10:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 14:59:00+00:00,2024-10-01 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 16:29:00+00:00,2024-10-01 17:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 21:59:00+00:00,2024-10-01 22:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-01 23:29:00+00:00,2024-10-02 00:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-02 01:59:00+00:00,2024-10-02 02:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-02 14:59:00+00:00,2024-10-02 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-02 16:59:00+00:00,2024-10-02 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-02 23:29:00+00:00,2024-10-03 00:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 00:59:00+00:00,2024-10-03 01:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 02:29:00+00:00,2024-10-03 03:00:00+00:00,30
